,drug_id,drug_name,drug_group,target_id,target_name,target_symbol,target_organ
15162,DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",['experimental'],BE0003915,Proteasome subunit alpha type-6,PSMA6,Humans
15163,DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",['experimental'],BE0003916,Proteasome subunit alpha type-7,PSMA7,Humans
15164,DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",['experimental'],BE0002347,Proteasome subunit beta type-1,PSMB1,Humans
15165,DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",['experimental'],BE0002349,Proteasome subunit beta type-2,PSMB2,Humans
15166,DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",['experimental'],BE0003917,Proteasome subunit beta type-3,PSMB3,Humans
15167,DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",['experimental'],BE0003918,Proteasome subunit beta type-4,PSMB4,Humans
15168,DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",['experimental'],BE0002348,Proteasome subunit beta type-5,PSMB5,Humans
15169,DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",['experimental'],BE0003919,Proteasome subunit beta type-6,PSMB6,Humans
15170,DB08515,"(3AR,6R,6AS)-6-((S)-((S)-CYCLOHEX-2-ENYL)(HYDROXY)METHYL)-6A-METHYL-4-OXO-HEXAHYDRO-2H-FURO[3,2-C]PYRROLE-6-CARBALDEHYDE",['experimental'],BE0003920,Proteasome subunit beta type-7,PSMB7,Humans
15171,DB08516,(S)-(+)-2-[4-(FLUOROBENZYLOXY-BENZYLAMINO)PROPIONAMIDE],['experimental'],BE0002196,Amine oxidase [flavin-containing] B,MAOB,Humans
15173,DB08519,"N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",['experimental'],BE0000369,Vascular endothelial growth factor receptor 2,KDR,Humans
15174,DB08520,"(21S)-1AZA-4,4-DIMETHYL-6,19-DIOXA-2,3,7,20-TETRAOXOBICYCLO[19.4.0] PENTACOSANE",['experimental'],BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,FKBP1A,Humans
15175,DB08521,4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine,['experimental'],BE0001019,Mitogen-activated protein kinase 14,MAPK14,Humans
15176,DB08521,4-[4-(4-Fluorophenyl)-2-[4-[(R)-methylsulfinyl]phenyl]-1H-imidazol-5-yl]pyridine,['experimental'],BE0000923,Mitogen-activated protein kinase 1,MAPK1,Humans
15177,DB08522,4-(4-FLUOROPHENYL)-1-CYCLOROPROPYLMETHYL-5-(4-PYRIDYL)-IMIDAZOLE,['experimental'],BE0001019,Mitogen-activated protein kinase 14,MAPK14,Humans
15182,DB08526,CARBOBENZYLOXY-(L)-LEUCINYL-(L)LEUCINYL METHOXYMETHYLKETONE,['experimental'],BE0003970,Pro-cathepsin H,CTSH,Humans
15183,DB08527,"1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE",['experimental'],BE0003734,Cyclin-A2,CCNA2,Humans
15184,DB08527,"1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15186,DB08529,"(6E,11E)-HEPTADECA-6,11-DIENE-9,9-DIYLBIS(PHOSPHONIC ACID)",['experimental'],BE0003570,Geranylgeranyl pyrophosphate synthase,GGPS1,Humans
15187,DB08530,"7-BENZYL-1,3-DIMETHYL-8-PIPERAZIN-1-YL-3,7-DIHYDRO-PURINE-2,6-DIONE",['experimental'],BE0000854,Dipeptidyl peptidase 4,DPP4,Humans
15188,DB08531,"5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15189,DB08532,"6-(2-fluorophenyl)-N-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15190,DB08533,"3-methyl-N-(pyridin-4-ylmethyl)imidazo[1,2-a]pyrazin-8-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15191,DB08534,"5-(2-fluorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15192,DB08535,"3-bromo-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15193,DB08536,"3-bromo-5-phenyl-N-(pyrimidin-5-ylmethyl)pyrazolo[1,5-a]pyridin-7-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15194,DB08537,"3-bromo-6-phenyl-N-(pyrimidin-5-ylmethyl)imidazo[1,2-a]pyridin-8-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15195,DB08538,"N-((2-aminopyrimidin-5-yl)methyl)-5-(2,6-difluorophenyl)-3-ethylpyrazolo[1,5-a]pyrimidin-7-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15196,DB08539,"3-cyclopropyl-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15203,DB08546,"4-[(3AS,4R,7R,8AS,8BR)-2-(1,3-BENZODIOXOL-5-YLMETHYL)-7-HYDROXY-1,3-DIOXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZENECARBOXIMIDAMIDE",['experimental'],BE0000048,Prothrombin,F2,Humans
15204,DB08547,PROGESTERONE-11-ALPHA-OL-HEMISUCCINATE,['experimental'],BE0003805,Ig gamma-2 chain C region,IGHG2,Humans
15206,DB08549,"(3R)-METHYLCARBAMOYL-7-SULFOAMINO-3,4-DIHYDRO-1H-ISOQUINOLINE-2-CARBOXYLIC ACID BENZYL ESTER",['experimental'],BE0000623,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,Humans
15207,DB08550,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",['experimental'],BE0000865,Phenylethanolamine N-methyltransferase,PNMT,Humans
15212,DB08553,"(1E)-5-(1-piperidin-4-yl-3-pyridin-4-yl-1H-pyrazol-4-yl)-2,3-dihydro-1H-inden-1-one oxime",['experimental'],BE0000634,Serine/threonine-protein kinase B-raf,BRAF,Humans
15215,DB08555,"1-(3-bromophenyl)-7-chloro-6-methoxy-3,4-dihydroisoquinoline",['experimental'],BE0001097,Mitogen-activated protein kinase 10,MAPK10,Humans
15217,DB08557,"2-[(2-methoxyethyl)amino]-4-(4-oxo-1,2,3,4-tetrahydro-9H-carbazol-9-yl)benzamide",['experimental'],BE0001120,Heat shock protein HSP 90-alpha,HSP90AA1,Humans
15220,DB08558,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL",['experimental'],BE0000172,Beta-1 adrenergic receptor,ADRB1,Humans
15221,DB08558,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL",['experimental'],BE0004338,Lactase-phlorizin hydrolase,LCT,Humans
15223,DB08560,3-FLUORO-N-[1-(4-FLUOROPHENYL)-3-(2-THIENYL)-1H-PYRAZOL-5-YL]BENZENESULFONAMIDE,['experimental'],BE0000215,Peroxisome proliferator-activated receptor gamma,PPARG,Humans
15224,DB08561,"BENZYL 6-BENZYL-5,7-DIOXO-6,7-DIHYDRO-5H-[1,3]THIAZOLO[3,2-C]PYRIMIDINE-2-CARBOXYLATE",['experimental'],BE0000966,Collagenase 3,MMP13,Humans
15225,DB08562,4-(4-STYRYL-PHENYLCARBAMOYL)-BUTYRIC ACID,['experimental'],BE0003836,Ig kappa chain C region,IGKC,Humans
15226,DB08562,4-(4-STYRYL-PHENYLCARBAMOYL)-BUTYRIC ACID,['experimental'],BE0002815,Ig gamma-1 chain C region,IGHG1,Humans
15227,DB08562,4-(4-STYRYL-PHENYLCARBAMOYL)-BUTYRIC ACID,['experimental'],BE0004341,Ig kappa chain V-II region TEW,IGKV2D-28,Humans
15228,DB08564,(2E)-N-{4-[(3-bromophenyl)amino]quinazolin-6-yl}-4-(dimethylamino)but-2-enamide,['experimental'],BE0000838,Proto-oncogene tyrosine-protein kinase Src,SRC,Humans
15229,DB08565,L-1-naphthyl-2-acetamido-ethane boronic acid,['experimental'],BE0003531,Chymotrypsinogen B,CTRB1,Humans
15230,DB08566,D-1-naphthyl-2-acetamido-ethane boronic acid,['experimental'],BE0003531,Chymotrypsinogen B,CTRB1,Humans
15231,DB08568,A-674563,['experimental'],BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,PRKACA,Humans
15232,DB08568,A-674563,['experimental'],BE0003762,cAMP-dependent protein kinase inhibitor alpha,PKIA,Humans
15233,DB08569,"3-PYRIDIN-4-YL-2,4-DIHYDRO-INDENO[1,2-.C.] PYRAZOLE",['experimental'],BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,PRKACA,Humans
15234,DB08569,"3-PYRIDIN-4-YL-2,4-DIHYDRO-INDENO[1,2-.C.] PYRAZOLE",['experimental'],BE0003762,cAMP-dependent protein kinase inhibitor alpha,PKIA,Humans
15238,DB08572,4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE,['experimental'],BE0003734,Cyclin-A2,CCNA2,Humans
15239,DB08572,4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE,['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15241,DB08574,"(5R)-2-sulfanyl-5-[4-(trifluoromethyl)benzyl]-1,3-thiazol-4(5H)-one",['experimental'],BE0004342,Afadin,MLLT4,Humans
15242,DB08575,"2-[(1S)-1-BENZYL-2-SULFANYLETHYL]-1H-IMIDAZO[4,5-C]PYRIDIN-5-IUM",['experimental'],BE0000266,Neprilysin,MME,Humans
15244,DB08577,3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE,['experimental'],BE0002131,Fibroblast growth factor receptor 1,FGFR1,Humans
15250,DB08583,"2-amino-5-[3-(1-ethyl-1H-pyrazol-5-yl)-1H-pyrrolo[2,3-b]pyridin-5-yl]-N,N-dimethylbenzamide",['experimental'],BE0000014,Tyrosine-protein kinase ABL1,ABL1,Humans
15254,DB08588,2-({2-[(3R)-3-AMINOPIPERIDIN-1-YL]-4-OXOQUINAZOLIN-3(4H)-YL}METHYL)BENZONITRILE,['experimental'],BE0000854,Dipeptidyl peptidase 4,DPP4,Humans
15256,DB08590,1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,['experimental'],BE0004344,Interleukin-1 receptor-associated kinase 4,IRAK4,Humans
15257,DB08591,"5-(4-METHOXYBIPHENYL-3-YL)-1,2,5-THIADIAZOLIDIN-3-ONE 1,1-DIOXIDE",['experimental'],BE0000623,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,Humans
15258,DB08593,"1,2,5-THIADIAZOLIDIN-3-ONE-1,1-DIOXIDE",['experimental'],BE0000623,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,Humans
15259,DB08594,TERT-BUTYL 2-CYANO-2-METHYLHYDRAZINECARBOXYLATE,['experimental'],BE0003417,Cathepsin K,CTSK,Humans
15260,DB08595,"4-[(1S,2R,5S)-4,4,8-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL",['experimental'],BE0000123,Estrogen receptor alpha,ESR1,Humans
15261,DB08595,"4-[(1S,2R,5S)-4,4,8-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL",['experimental'],BE0003740,Nuclear receptor coactivator 2,NCOA2,Humans
15262,DB08596,5'-deoxy-5'-piperidin-1-ylthymidine,['experimental'],BE0003317,Ribonuclease pancreatic,RNASE1,Humans
15263,DB08597,Dorsomorphin,['experimental'],BE0000264,Activin receptor type-1,ACVR1,Humans
15264,DB08597,Dorsomorphin,['experimental'],BE0000695,Peptidyl-prolyl cis-trans isomerase FKBP1A,FKBP1A,Humans
15267,DB08599,N-[(4-methoxyphenyl)sulfonyl]-D-alanine,['experimental'],BE0001198,Macrophage metalloelastase,MMP12,Humans
15269,DB08601,Tributyltin,['experimental'],BE0003740,Nuclear receptor coactivator 2,NCOA2,Humans
15270,DB08601,Tributyltin,['experimental'],BE0000412,Retinoic acid receptor RXR-alpha,RXRA,Humans
15271,DB08602,"3-(2,6-difluorophenyl)-2-(methylthio)quinazolin-4(3H)-one",['experimental'],BE0000706,"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A",PDE7A,Humans
15278,DB08604,Triclosan,"['approved', 'investigational']",BE0000956,Nuclear receptor subfamily 1 group I member 2,NR1I2,Humans
15279,DB08604,Triclosan,"['approved', 'investigational']",BE0000132,Androgen receptor,AR,Humans
15280,DB08604,Triclosan,"['approved', 'investigational']",BE0003848,Nuclear receptor subfamily 1 group I member 3,NR1I3,Humans
15281,DB08604,Triclosan,"['approved', 'investigational']",BE0000215,Peroxisome proliferator-activated receptor gamma,PPARG,Humans
15282,DB08604,Triclosan,"['approved', 'investigational']",BE0000507,Thyroid peroxidase,TPO,Humans
15283,DB08605,"6-METHYL-2(PROPANE-1-SULFONYL)-2H-THIENO[3,2-D][1,2,3]DIAZABORININ-1-OL",['experimental'],BE0003119,"2,4-dienoyl-CoA reductase, mitochondrial",DECR1,Humans
15286,DB08607,"(5R)-5-(4-{[(2R)-6-HYDROXY-2,5,7,8-TETRAMETHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL]METHOXY}BENZYL)-1,3-THIAZOLIDINE-2,4-DIONE",['experimental'],BE0002887,Cytochrome P450 2C8,CYP2C8,Humans
15287,DB08608,"4-({(2R,5S)-2,5-DIMETHYL-4-[(2R)-3,3,3-TRIFLUORO-2-HYDROXY-2-METHYLPROPANOYL]PIPERAZIN-1-YL}CARBONYL)BENZONITRILE",['experimental'],BE0004348,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial",PDK2,Humans
15288,DB08609,"(2R)-N-{4-[Ethyl(phenyl)sulfamoyl]-2-methylphenyl}-3,3,3-trifluoro-2-hydroxy-2-methylpropanamide",['experimental'],BE0004348,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial",PDK2,Humans
15289,DB08610,N-(2-AMINOETHYL)-2-{3-CHLORO-4-[(4-ISOPROPYLBENZYL)OXY]PHENYL} ACETAMIDE,['experimental'],BE0004348,"[Pyruvate dehydrogenase [lipoamide]] kinase isozyme 2, mitochondrial",PDK2,Humans
15290,DB08611,"2-[(2',3',4'-TRIFLUOROBIPHENYL-2-YL)OXY]ETHANOL",['experimental'],BE0001646,Cathepsin S,CTSS,Humans
15291,DB08612,"1,1,1-TRIFLUORO-3-(OCTYLTHIO)ACETONE",['experimental'],BE0004349,Putative inactive carboxylesterase 4,CES1P1,Humans
15292,DB08613,"2,2,2-TRIFLUORO-1-{5-[(3-PHENYL-5,6-DIHYDROIMIDAZO[1,2-A]PYRAZIN-7(8H)-YL)CARBONYL]THIOPHEN-2-YL}ETHANE-1,1-DIOL",['experimental'],BE0003523,Histone deacetylase 4,HDAC4,Humans
15293,DB08614,"3-[[(METHYLAMINO)SULFONYL]AMINO]-2-OXO-6-PHENYL-N-[3,3,3-TRIFLUORO-1-(1-METHYLETHYL)-2-OXOPHENYL]-1(2H)-PYRIDINE ACETAMIDE",['experimental'],BE0003758,Chymotrypsin-like elastase family member 1,CELA1,Humans
15294,DB08615,"2-[4-(DIMETHYLAMINO)PHENYL]-6-HYDROXY-3-METHYL-1,3-BENZOTHIAZOL-3-IUM",['experimental'],BE0000426,Acetylcholinesterase,ACHE,Humans
15295,DB08617,"4-(2,2,2-TRIFLUOROETHYL)-L-PHENYLALANINE",['experimental'],BE0000230,"Tyrosine--tRNA ligase, cytoplasmic",YARS,Humans
15296,DB08618,3-(HYDROXY-PHENYL-PHOSPHINOYLOXY)-8-METHYL-8-AZA-BICYCLO[3.2.1]OCTANE-2-CARBOXYLIC ACID METHYL ESTER,['experimental'],BE0003805,Ig gamma-2 chain C region,IGHG2,Humans
15298,DB08620,Thiacloprid,['experimental'],BE0003963,CHRNA7-FAM7A fusion protein,CHRFAM7A,Humans
15302,DB08624,"1-[(4S)-4-amino-5-(1,3-benzothiazol-2-yl)-5-oxopentyl]guanidine",['experimental'],BE0000048,Prothrombin,F2,Humans
15303,DB08624,"1-[(4S)-4-amino-5-(1,3-benzothiazol-2-yl)-5-oxopentyl]guanidine",['experimental'],BE0003721,Aryl hydrocarbon receptor,AHR,Humans
15304,DB08626,Thiorphan,['experimental'],BE0000266,Neprilysin,MME,Humans
15307,DB08629,"N1-(2-AMINO-4-METHYLPENTYL)OCTAHYDRO-PYRROLO[1,2-A] PYRIMIDINE",['experimental'],BE0003840,"ATP synthase subunit alpha, mitochondrial",ATP5A1,Humans
15308,DB08629,"N1-(2-AMINO-4-METHYLPENTYL)OCTAHYDRO-PYRROLO[1,2-A] PYRIMIDINE",['experimental'],BE0003841,"ATP synthase subunit beta, mitochondrial",ATP5B,Humans
15309,DB08629,"N1-(2-AMINO-4-METHYLPENTYL)OCTAHYDRO-PYRROLO[1,2-A] PYRIMIDINE",['experimental'],BE0003842,"ATP synthase subunit gamma, mitochondrial",ATP5C1,Humans
15310,DB08631,"N-(4-CHLOROPHENYL)-1,2,3,4-TETRAHYDROISOQUINOLINE-7-SULFONAMIDE",['experimental'],BE0000865,Phenylethanolamine N-methyltransferase,PNMT,Humans
15311,DB08632,Trimesic acid,['experimental'],BE0000130,Hemoglobin subunit alpha,HBA1,Humans
15312,DB08632,Trimesic acid,['experimental'],BE0000629,Hemoglobin subunit beta,HBB,Humans
15313,DB08633,TNP-470,['investigational'],BE0001534,Methionine aminopeptidase 2,METAP2,Humans
15315,DB08635,N-(TRANS-4'-NITRO-4-STILBENYL)-N-METHYL-5-AMINO-PENTANOIC ACID,['experimental'],BE0004312,Ig heavy chain V-III region CAM,IGHV3-30,Humans
15320,DB08640,"(2S,3S)-3-FORMYL-2-({[(4-METHYLPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID",['experimental'],BE0003758,Chymotrypsin-like elastase family member 1,CELA1,Humans
15321,DB08641,"(2S,3S)-3-FORMYL-2-({[(4-NITROPHENYL)SULFONYL]AMINO}METHYL)PENTANOIC ACID",['experimental'],BE0003758,Chymotrypsin-like elastase family member 1,CELA1,Humans
15322,DB08642,"(2R,6S)-6-{[methyl(3,4,5-trimethoxyphenyl)amino]methyl}-1,2,5,6,7,8-hexahydroquinazoline-2,4-diamine",['experimental'],BE0000330,Dihydrofolate reductase,DHFR,Humans
15323,DB08643,2-(2-{2-[(BIPHENYL-4-YLMETHYL)-AMINO]-3-MERCAPTO-PENTANOYLAMINO}-ACETYLAMINO)-3-METHYL-BUTYRIC ACID METHYL ESTER,['experimental'],BE0001116,Stromelysin-1,MMP3,Humans
15325,DB08645,"6-CHLORO-3-(DICHLOROMETHYL)-3,4-DIHYDRO-2H-1,2,4-BENZOTHIADIAZINE-7-SULFONAMIDE 1,1-DIOXIDE",['experimental'],BE0000322,Carbonic anhydrase 2,CA2,Humans
15333,DB08647,Trazeolide,['experimental'],BE0003836,Ig kappa chain C region,IGKC,Humans
15340,DB08651,3'-THIO-THYMIDINE-5'-PHOSPHATE,['experimental'],BE0002425,DNA topoisomerase 2-beta,TOP2B,Humans
15345,DB08654,"TRANS-(1S,2S)-2-AMINO-1,2,3,4-TETRAHYDRONAPHTHALEN-1-OL",['experimental'],BE0000865,Phenylethanolamine N-methyltransferase,PNMT,Humans
15346,DB08655,"9-ACETYL-2,3,4,9-TETRAHYDRO-1H-CARBAZOL-1-ONE",['experimental'],BE0004367,CREB-binding protein,CREBBP,Humans
15349,DB08658,Ethyl hydrogen diethylamidophosphate,['experimental'],BE0002180,Cholinesterase,BCHE,Humans
15350,DB08659,2-(hydrazinocarbonyl)-3-phenyl-1H-indole-5-sulfonamide,['experimental'],BE0000322,Carbonic anhydrase 2,CA2,Humans
15351,DB08660,Quinalizarin,['experimental'],BE0001209,Casein kinase II subunit alpha,CSNK2A1,Humans
15352,DB08661,"1-(2,5-dideoxy-5-pyrrolidin-1-yl-beta-L-erythro-pentofuranosyl)-5-methylpyrimidine-2,4(1H,3H)-dione",['experimental'],BE0003317,Ribonuclease pancreatic,RNASE1,Humans
15363,DB08672,4-[(3R)-3-{[2-(4-FLUOROPHENYL)-2-OXOETHYL]AMINO}BUTYL]BENZAMIDE,['experimental'],BE0000854,Dipeptidyl peptidase 4,DPP4,Humans
15364,DB08673,"4-[(5-ISOPROPYL-1,3-THIAZOL-2-YL)AMINO]BENZENESULFONAMIDE",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15365,DB08674,"(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18H-BENZ[D]IMIDAZO[4,3-K][1,6,9,12]OXATRIAZA-CYCLOOCTADECOSINE-9-CARBONITRILE",['experimental'],BE0002373,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,FNTA,Humans
15366,DB08674,"(20S)-19,20,21,22-TETRAHYDRO-19-OXO-5H-18,20-ETHANO-12,14-ETHENO-6,10-METHENO-18H-BENZ[D]IMIDAZO[4,3-K][1,6,9,12]OXATRIAZA-CYCLOOCTADECOSINE-9-CARBONITRILE",['experimental'],BE0002372,Protein farnesyltransferase subunit beta,FNTB,Humans
15367,DB08675,"(5Z)-7-{(1R,4S,5R,6R)-6-[(1E)-1-Octen-1-yl]-2,3-diazabicyclo[2.2.1]hept-2-en-5-yl}-5-heptenoic acid",['experimental'],BE0000117,Prostacyclin synthase,PTGIS,Humans
15368,DB08676,"(20S)-19,20,22,23-TETRAHYDRO-19-OXO-5H,21H-18,20-ETHANO-12,14-ETHENO-6,10-METHENOBENZ[D]IMIDAZO[4,3-L][1,6,9,13]OXATRIAZACYCLONOADECOSINE-9-CARBONITRILE",['experimental'],BE0002373,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,FNTA,Humans
15369,DB08676,"(20S)-19,20,22,23-TETRAHYDRO-19-OXO-5H,21H-18,20-ETHANO-12,14-ETHENO-6,10-METHENOBENZ[D]IMIDAZO[4,3-L][1,6,9,13]OXATRIAZACYCLONOADECOSINE-9-CARBONITRILE",['experimental'],BE0002372,Protein farnesyltransferase subunit beta,FNTB,Humans
15370,DB08677,N-(5-Isopropyl-thiazol-2-YL)-2-pyridin-3-YL-acetamide,['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
15371,DB08678,(4-ETHYLPHENYL)SULFAMIC ACID,['experimental'],BE0003769,Receptor-type tyrosine-protein phosphatase beta,PTPRB,Humans
15375,DB08683,"REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE",['experimental'],BE0003382,Serine/threonine-protein kinase Chk1,CHEK1,Humans
15379,DB08687,FG-2216,['investigational'],BE0002217,Egl nine homolog 1,EGLN1,Humans
15380,DB08687,FG-2216,['investigational'],BE0002374,Hypoxia-inducible factor 1-alpha,HIF1A,Humans
15381,DB08688,2-Undecanone,['experimental'],BE0004376,Acyl-coenzyme A thioesterase 13,ACOT13,Humans
15386,DB08689,Ubiquinone Q1,['experimental'],BE0000176,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",SDHA,Humans
15387,DB08689,Ubiquinone Q1,['experimental'],BE0002254,"Succinate dehydrogenase [ubiquinone] iron-sulfur subunit, mitochondrial",SDHB,Humans
15388,DB08689,Ubiquinone Q1,['experimental'],BE0002252,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",SDHD,Humans
15389,DB08689,Ubiquinone Q1,['experimental'],BE0002257,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",SDHC,Humans
15399,DB08690,Ubiquinone Q2,['experimental'],BE0003854,"Cytochrome c1, heme protein, mitochondrial",CYC1,Humans
15400,DB08690,Ubiquinone Q2,['experimental'],BE0000938,Cytochrome b,MT-CYB,Humans
15401,DB08690,Ubiquinone Q2,['experimental'],BE0001005,"Cytochrome b-c1 complex subunit 1, mitochondrial",UQCRC1,Humans
15402,DB08690,Ubiquinone Q2,['experimental'],BE0003855,"Cytochrome b-c1 complex subunit 2, mitochondrial",UQCRC2,Humans
15403,DB08690,Ubiquinone Q2,['experimental'],BE0003856,"Cytochrome b-c1 complex subunit 6, mitochondrial",UQCRH,Humans
15404,DB08690,Ubiquinone Q2,['experimental'],BE0003857,Cytochrome b-c1 complex subunit 8,UQCRQ,Humans
15405,DB08690,Ubiquinone Q2,['experimental'],BE0003858,"Cytochrome b-c1 complex subunit Rieske, mitochondrial",UQCRFS1,Humans
15406,DB08690,Ubiquinone Q2,['experimental'],BE0003859,Cytochrome b-c1 complex subunit 10,UQCR11,Humans
15407,DB08690,Ubiquinone Q2,['experimental'],BE0003860,Cytochrome b-c1 complex subunit 7,UQCRB,Humans
15408,DB08690,Ubiquinone Q2,['experimental'],BE0003861,Cytochrome b-c1 complex subunit 9,UQCR10,Humans
15420,DB08691,"ethyl 3-[(E)-2-amino-1-cyanoethenyl]-6,7-dichloro-1-methyl-1H-indole-2-carboxylate",['experimental'],BE0001824,Dual specificity protein kinase CLK1,CLK1,Humans
15421,DB08691,"ethyl 3-[(E)-2-amino-1-cyanoethenyl]-6,7-dichloro-1-methyl-1H-indole-2-carboxylate",['experimental'],BE0004043,Dual specificity protein kinase CLK3,CLK3,Humans
