,drug_name,drugbank_id,MeSH_id,DrugType,Class,Rheumatoid_Arthritis,Asthma,Multiple_sclerosis
4763,Pramlintide,DB01278,MESH:C105254,"['approved', 'investigational']",1,0,0,0
4764,Pramocaine,DB09345,MESH:C005548,['approved'],1,0,0,0
4765,Pranlukast,DB01411,MESH:C047681,['investigational'],0,0,1,0
4766,Prasterone,DB01708,MESH:D003687,"['approved', 'investigational', 'nutraceutical']",1,1,0,0
4767,Prasugrel,DB06209,MESH:D000068799,['approved'],1,0,0,0
4768,Pravastatin,DB00175,MESH:D017035,['approved'],1,1,0,0
4769,Prazepam,DB01588,MESH:D011222,"['approved', 'illicit']",1,0,0,0
4770,Prazosin,DB00457,MESH:D011224,['approved'],1,1,0,0
4771,Prednicarbate,DB01130,MESH:C035287,"['approved', 'investigational']",1,0,0,0
4772,Prednisolone,DB00860,MESH:D011239,"['approved', 'vet_approved']",1,1,1,1
4773,Prednisolone acetate,DB15566,MESH:C009935,"['approved', 'vet_approved']",1,0,0,0
4774,Prednisolone phosphate,DB14631,MESH:C009022,"['approved', 'vet_approved']",1,0,0,0
4775,Prednisone,DB00635,MESH:D011241,"['approved', 'vet_approved']",1,1,1,1
4776,Pregabalin,DB00230,MESH:D000069583,"['approved', 'investigational']",1,1,0,0
4777,Pregnenolone,DB02789,MESH:D011284,"['approved', 'experimental']",1,1,0,0
4778,Prenylamine,DB04825,MESH:D011299,"['approved', 'withdrawn']",1,0,0,0
4779,Prexasertib,DB12008,MESH:C000608121,['investigational'],0,0,0,0
4780,Prilocaine,DB00750,MESH:D011318,['approved'],1,0,0,0
4781,Primaquine,DB01087,MESH:D011319,['approved'],1,1,0,0
4782,Primidone,DB00794,MESH:D011324,"['approved', 'vet_approved']",1,1,0,0
4783,Prinaberel,DB06832,#N/A,['investigational'],0,0,0,0
4784,Probenecid,DB01032,MESH:D011339,"['approved', 'investigational']",1,1,0,0
4785,Probucol,DB01599,MESH:D011341,"['approved', 'investigational']",1,1,0,0
4786,Procainamide,DB01035,MESH:D011342,['approved'],1,1,0,0
4787,Procaine,DB00721,MESH:D011343,"['approved', 'investigational', 'vet_approved']",1,0,0,0
4788,Procarbazine,DB01168,MESH:D011344,"['approved', 'investigational']",1,0,0,0
4789,Procaterol,DB01366,MESH:D017265,"['approved', 'investigational']",1,1,1,0
4790,Prochlorperazine,DB00433,MESH:D011346,"['approved', 'vet_approved']",1,0,0,0
4791,Procyclidine,DB00387,MESH:D011352,['approved'],1,1,0,0
4792,Profenamine,DB00392,MESH:C084820,['approved'],1,0,0,0
4793,Proflavine,DB01123,MESH:D011370,['approved'],1,0,0,0
4794,Progabide,DB00837,MESH:C017985,['experimental'],0,0,0,0
4795,Progesterone,DB00396,MESH:D011374,"['approved', 'vet_approved']",1,1,0,0
4796,Proguanil,DB01131,MESH:D002727,['approved'],1,0,0,0
4797,Prolgolimab,DB16740,#N/A,['experimental'],0,0,0,0
4798,Proline,DB00172,MESH:D011392,['nutraceutical'],0,0,0,0
4799,Promazine,DB00420,MESH:D011395,"['approved', 'vet_approved']",1,0,0,0
4800,Promethazine,DB01069,MESH:D011398,"['approved', 'investigational']",1,1,0,0
4801,Propacetamol,DB09288,MESH:C063776,['experimental'],0,1,0,0
4802,Propafenone,DB01182,MESH:D011405,['approved'],1,1,0,0
4803,Propanoic acid,DB03766,MESH:C029658,"['approved', 'vet_approved']",1,1,0,0
4804,Propantheline,DB00782,MESH:D011413,['approved'],1,0,0,0
4805,Proparacaine,DB00807,MESH:C005717,"['approved', 'vet_approved']",1,0,0,0
4806,Propentofylline,DB06479,MESH:C032114,['investigational'],0,0,0,0
4807,Propidium,DB02166,MESH:D011419,['experimental'],0,1,0,0
4808,Propiomazine,DB00777,MESH:C084591,['approved'],1,0,0,0
4809,Propiverine,DB12278,MESH:C015586,"['approved', 'investigational']",1,1,0,0
4810,Propofol,DB00818,MESH:D015742,"['approved', 'investigational', 'vet_approved']",1,1,0,0
4811,Propoxycaine,DB09342,MESH:D011430,['approved'],1,0,0,0
4812,Propranolol,DB00571,#N/A,"['approved', 'investigational']",1,1,1,0
4813,Propyl Gallate,DB12450,MESH:D011435,['investigational'],0,1,0,0
4814,Propyl alcohol,DB03175,D000433,['approved'],1,0,0,0
4815,Propylhexedrine,DB06714,MESH:C084814,['approved'],1,0,0,0
4816,Propylthiouracil,DB00550,MESH:D011441,"['approved', 'investigational']",1,1,0,0
4817,Prostaglandin D2,DB02056,MESH:D015230,['investigational'],0,1,0,0
4818,Prostaglandin G2,DB03866,MESH:C038291,['experimental'],0,1,0,0
4819,Protamine sulfate,DB09141,#N/A,['approved'],1,0,0,0
4820,Protein C,DB11312,MESH:D011486,['approved'],1,0,0,0
4821,Protein S human,DB13149,#N/A,['approved'],1,0,0,0
4822,Prothrombin,DB11311,MESH:D011516,['approved'],1,0,0,0
4823,Protirelin,DB09421,MESH:D013973,"['approved', 'investigational']",1,0,0,0
4824,Protokylol,DB06814,MESH:C010312,"['approved', 'vet_approved']",1,0,0,0
4825,Protoporphyrin,DB02285,MESH:C028025,['experimental'],0,1,0,0
4826,Protoporphyrin Ix Containing Co,DB02110,#N/A,['experimental'],0,0,0,0
4827,Protriptyline,DB00344,MESH:D011530,['approved'],1,1,0,0
4828,Prucalopride,DB06480,MESH:C406662,['approved'],1,0,0,0
4829,Pseudoephedrine,DB00852,MESH:D054199,['approved'],1,0,0,0
4830,Purine Riboside-5'-Monophosphate,DB03726,#N/A,['experimental'],0,0,0,0
4831,Puromycin,DB08437,MESH:D011691,['experimental'],0,1,0,0
4832,Purvalanol,DB02733,#N/A,['experimental'],0,0,0,0
4833,Purvalanol A,DB04751,C471843,['experimental'],0,0,0,0
4834,Putrescine,DB01917,MESH:D011700,['experimental'],0,1,0,0
4835,Pyrantel,DB11156,MESH:D011715,"['approved', 'vet_approved']",1,0,0,0
4836,Pyrazolanthrone,DB01782,MESH:C432165,['experimental'],0,1,1,0
4837,Pyrazole,DB02757,MESH:C031280,['experimental'],0,1,0,0
4838,Pyrethrum extract,DB11087,#N/A,['approved'],1,0,0,0
4839,Pyridostigmine,DB00545,MESH:D011729,"['approved', 'investigational']",1,1,0,0
4840,Pyridoxal,DB00147,MESH:D011730,"['experimental', 'nutraceutical']",0,0,0,0
4841,Pyridoxal phosphate,DB00114,MESH:D011732,"['approved', 'investigational', 'nutraceutical']",1,0,0,0
4842,Pyridoxamine-5'-Phosphate,DB02142,MESH:C010627,['experimental'],0,0,0,0
4843,Pyridoxine,DB00165,MESH:D011736,"['approved', 'investigational', 'nutraceutical', 'vet_approved']",1,0,0,0
4844,Pyridoxine phosphate,DB02209,MESH:C024593,['experimental'],0,0,0,0
4845,Pyrimethamine,DB00205,MESH:D011739,"['approved', 'investigational', 'vet_approved']",1,1,0,0
4846,Pyrithiamine Pyrophosphate,DB04768,#N/A,['experimental'],0,0,0,0
4847,Pyroxamide,DB12847,MESH:C428024,['investigational'],0,0,0,0
4848,Pyruvaldehyde,DB03587,MESH:D011765,['experimental'],0,1,0,0
4849,Pyruvic acid,DB00119,MESH:D019289,"['approved', 'investigational', 'nutraceutical']",1,0,0,0
4850,QR-333,DB05533,#N/A,['investigational'],0,0,0,0
4851,Quazepam,DB01589,MESH:C025130,"['approved', 'illicit']",1,0,0,0
4852,Quercetin,DB04216,MESH:D011794,"['experimental', 'investigational']",0,1,0,0
4853,Quetiapine,DB01224,MESH:D000069348,['approved'],1,1,0,0
4854,Quinacrine,DB01103,MESH:D011796,['investigational'],0,1,0,0
4855,Quinagolide,DB09097,MESH:C046650,"['approved', 'investigational']",1,0,0,0
4856,Quinalizarin,DB08660,C543211,['experimental'],0,0,0,0
4857,Quinapril,DB00881,MESH:D000077583,"['approved', 'investigational']",1,1,0,0
4858,Quinestrol,DB04575,MESH:D011800,['approved'],1,0,0,0
4859,Quinethazone,DB01325,MESH:C050700,['approved'],1,0,0,0
4860,Quinidine,DB00908,MESH:D011802,"['approved', 'investigational']",1,1,0,1
4861,Quinidine barbiturate,DB01346,#N/A,['approved'],1,0,0,0
4862,Quinine,DB00468,MESH:D011803,['approved'],1,1,0,0
4863,"Quinonoid 7,8-Tetrahydrobiopterin",DB02562,C059780,['experimental'],0,0,0,0
4864,Quisqualic acid,DB02999,MESH:D016318,['experimental'],0,0,0,0
4865,Quizartinib,DB12874,MESH:C544967,['investigational'],0,1,0,0
4866,R-1487,DB06518,C558595,['investigational'],0,0,0,0
4867,"R-2-{[4'-Methoxy-(1,1'-Biphenyl)-4-Yl]-Sulfonyl}-Amino-6-Methoxy-Hex-4-Ynoic Acid",DB04416,#N/A,['experimental'],0,0,0,0
4868,R-348,DB06321,#N/A,['investigational'],0,0,0,0
4869,R048-8071,DB02016,MESH:C105726,['experimental'],0,0,0,0
4870,R1295,DB05122,#N/A,['investigational'],0,0,0,0
4871,R411,DB05468,#N/A,['investigational'],0,0,0,0
4872,R450,DB05469,#N/A,['investigational'],0,0,0,0
4873,R673,DB05466,#N/A,['investigational'],0,0,0,0
4874,RAF-265,DB05984,MESH:C559019,['investigational'],0,0,0,0
4875,"REL-(9R,12S)-9,10,11,12-TETRAHYDRO-9,12-EPOXY-1H-DIINDOLO[1,2,3-FG:3',2',1'-KL]PYRROLO[3,4-I][1,6]BENZODIAZOCINE-1,3(2H)-DIONE",DB08683,#N/A,['experimental'],0,0,0,0
4876,REV131,DB05032,#N/A,['investigational'],0,0,0,0
4877,RG-7795,DB06329,#N/A,['investigational'],0,0,0,0
4878,RH-1,DB04090,#N/A,"['experimental', 'investigational']",0,0,0,0
4879,RI 624,DB05892,#N/A,['investigational'],0,0,0,0
4880,RO-4584820,DB08094,#N/A,['investigational'],0,0,0,0
4881,ROX-888,DB05364,#N/A,['investigational'],0,0,0,0
4882,RPI-78M,DB05740,#N/A,['investigational'],0,0,0,0
4883,RPR128515,DB04424,#N/A,['experimental'],0,0,0,0
4884,RPR131247,DB02744,#N/A,['experimental'],0,0,0,0
4885,RTA 744,DB05920,#N/A,['investigational'],0,0,0,0
4886,RU78191,DB04080,#N/A,['experimental'],0,0,0,0
4887,RU78262,DB01947,#N/A,['experimental'],0,0,0,0
4888,RU78299,DB03828,#N/A,['experimental'],0,0,0,0
4889,RU78300,DB03306,#N/A,['experimental'],0,0,0,0
4890,RU78783,DB02908,#N/A,['experimental'],0,0,0,0
4891,RU79072,DB02762,#N/A,['experimental'],0,0,0,0
4892,RU79073,DB03525,#N/A,['experimental'],0,0,0,0
4893,RU79256,DB01866,#N/A,['experimental'],0,0,0,0
4894,RU82197,DB03268,#N/A,['experimental'],0,0,0,0
4895,RU82209,DB03591,#N/A,['experimental'],0,0,0,0
4896,RU83876,DB02336,#N/A,['experimental'],0,0,0,0
4897,RU84687,DB01678,#N/A,['experimental'],0,0,0,0
4898,RU85053,DB03712,#N/A,['experimental'],0,0,0,0
4899,RU85493,DB01908,#N/A,['experimental'],0,0,0,0
4900,RU90395,DB02432,#N/A,['experimental'],0,0,0,0
4901,RWJ-51084,DB03251,MESH:C402796,['experimental'],0,0,0,0
4902,RWJ-56423,DB02812,#N/A,['experimental'],0,0,0,0
4903,Rabeprazole,DB01129,#N/A,"['approved', 'investigational']",1,0,0,0
4904,Racepinephrine,DB11124,MESH:D064705,['approved'],1,0,0,0
4905,Raclopride,DB12518,MESH:D020891,['investigational'],0,0,0,0
4906,Ractopamine,DB11541,MESH:C060897,['vet_approved'],1,0,0,0
4907,Radezolid,DB12339,MESH:C552047,['investigational'],0,0,0,0
4908,Radicicol,DB03758,MESH:C035359,['experimental'],0,1,0,0
4909,Radotinib,DB12323,C000606751,['investigational'],0,0,0,0
4910,Ragaglitazar,DB06533,MESH:C432703,['investigational'],0,0,0,0
4911,Raloxifene,DB00481,MESH:D020849,"['approved', 'investigational']",1,1,0,0
4912,Raltitrexed,DB00293,MESH:C068874,"['approved', 'investigational']",1,1,0,0
4913,Ramatroban,DB13036,MESH:C063119,['investigational'],0,0,0,0
4914,Ramelteon,DB00980,MESH:C495910,"['approved', 'investigational']",1,1,0,0
4915,Ramipril,DB00178,MESH:D017257,['approved'],1,1,0,0
4916,Ramosetron,DB09290,MESH:C071315,['investigational'],0,0,0,0
4917,Ramucirumab,DB05578,#N/A,"['approved', 'investigational']",1,0,0,0
4918,Ranibizumab,DB01270,#N/A,['approved'],1,0,0,0
4919,Ranirestat,DB05327,MESH:C115070,['investigational'],0,0,0,0
4920,Ranitidine,DB00863,MESH:D011899,"['approved', 'withdrawn']",1,1,0,0
4921,Ranolazine,DB00243,MESH:D000069458,"['approved', 'investigational']",1,0,0,0
4922,Rapacuronium,DB04834,MESH:C082938,"['approved', 'withdrawn']",1,0,0,0
4923,Rasagiline,DB01367,MESH:C031967,['approved'],1,0,0,0
4924,Rauwolfia serpentina root,DB09363,#N/A,['investigational'],0,0,0,0
4925,Ravulizumab,DB11580,#N/A,"['approved', 'investigational']",1,0,0,0
4926,Razuprotafib,DB16353,#N/A,['investigational'],0,0,0,0
4927,Reboxetine,DB00234,MESH:D000077593,"['approved', 'experimental']",1,0,0,0
4928,Recombinant alpha 1-antitrypsin,DB05481,#N/A,['investigational'],0,0,0,0
4929,Regadenoson,DB06213,MESH:C430916,"['approved', 'investigational']",1,0,0,0
4930,Reglitazar,DB04971,#N/A,['investigational'],0,0,0,0
4931,Regorafenib,DB08896,MESH:C559147,['approved'],1,1,0,0
4932,Regramostim,DB05386,MESH:C082856,['investigational'],0,0,0,0
4933,Regrelor,DB05553,#N/A,['investigational'],0,0,0,0
4934,Reidispongiolide A,DB04774,MESH:C476919,['experimental'],0,0,0,0
4935,Reidispongiolide C,DB04775,#N/A,['experimental'],0,0,0,0
4936,Relacatib,DB06367,MESH:C509706,['investigational'],0,0,0,0
4937,Relatlimab,DB14851,#N/A,"['approved', 'investigational']",1,0,0,0
4938,Relcovaptan,DB13929,MESH:C082134,['investigational'],0,0,0,0
4939,Relugolix,DB11853,MESH:C561634,"['approved', 'investigational']",1,0,0,0
4940,Remifentanil,DB00899,MESH:D000077208,['approved'],1,0,0,0
4941,Remikiren,DB00212,MESH:C065581,['experimental'],0,0,0,0
4942,Remimazolam,DB12404,MESH:C522201,"['approved', 'investigational']",1,0,0,0
4943,Remoxipride,DB00409,MESH:D017330,"['approved', 'withdrawn']",1,0,0,0
4944,Renzapride,DB04917,MESH:C053006,['investigational'],0,0,0,0
4945,Repaglinide,DB00912,MESH:C072379,"['approved', 'investigational']",1,1,0,0
4946,Repinotan,DB06506,MESH:C111221,['investigational'],0,0,0,0
4947,Resatorvid,DB05943,MESH:C507035,['investigational'],0,1,0,0
4948,Rescinnamine,DB01180,MESH:C084826,['approved'],1,1,0,0
4949,Reserpine,DB00206,MESH:D012110,"['approved', 'investigational', 'withdrawn']",1,1,0,0
4950,Resiniferatoxin,DB06515,MESH:C024353,['investigational'],0,1,0,0
4951,Resiquimod,DB06530,MESH:C402365,['investigational'],0,1,0,0
4952,Reslizumab,DB06602,#N/A,"['approved', 'investigational']",1,0,0,0
4953,Resorcinol,DB11085,MESH:C031389,['approved'],1,1,0,0
4954,Resveratrol,DB02709,MESH:D000077185,['investigational'],0,1,1,0
4955,Reteplase,DB00015,MESH:C087896,"['approved', 'investigational']",1,0,0,0
4956,Retifanlimab,DB15766,#N/A,['investigational'],0,0,0,0
4957,Revefenacin,DB11855,MESH:C583570,"['approved', 'investigational']",1,0,0,0
4958,Reversin 121,DB14072,MESH:C120260,['experimental'],0,0,0,0
4959,Reversine,DB07340,C484369,['experimental'],0,0,0,0
4960,Revusiran,DB16309,#N/A,['investigational'],0,0,0,0
4961,Rhein,DB13174,MESH:C020491,['experimental'],0,1,0,0
4962,Ribavirin,DB00811,MESH:D012254,['approved'],1,1,0,0
4963,Ribociclib,DB11730,MESH:C000589651,"['approved', 'investigational']",1,1,0,0
4964,Riboflavin,DB00140,MESH:D012256,"['approved', 'investigational', 'nutraceutical', 'vet_approved']",1,1,0,0
4965,Ribose-1-Phosphate,DB03101,#N/A,['experimental'],0,0,0,0
4966,Ribostamycin,DB03615,MESH:D012271,"['approved', 'experimental']",1,0,0,0
4967,Ricinoleic acid,DB02955,MESH:C030521,['experimental'],0,0,0,0
4968,Ridaforolimus,DB06233,MESH:C515074,['investigational'],0,0,0,0
4969,Ridogrel,DB01207,MESH:C060219,['experimental'],0,0,0,0
4970,Rifabutin,DB00615,MESH:D017828,"['approved', 'investigational']",1,0,0,0
4971,Rifampicin,DB01045,MESH:D012293,['approved'],1,1,0,0
4972,Rifaximin,DB01220,MESH:D000078262,"['approved', 'investigational']",1,1,0,0
4973,Rilapladib,DB05119,MESH:C000592856,['investigational'],0,0,0,0
4974,Rilmenidine,DB11738,MESH:D000077769,"['approved', 'investigational']",1,0,0,0
4975,Rilonacept,DB06372,#N/A,"['approved', 'investigational']",1,0,0,0
4976,Rilpivirine,DB08864,MESH:D000068696,['approved'],1,0,0,0
4977,Riluzole,DB00740,MESH:D019782,"['approved', 'investigational']",1,1,0,0
4978,Rimegepant,DB12457,C578443,"['approved', 'investigational']",1,0,0,0
4979,Rimexolone,DB00896,MESH:C013769,['approved'],1,1,0,0
4980,Rimiducid,DB04974,#N/A,['investigational'],0,0,0,0
4981,Rimonabant,DB06155,MESH:D000077285,"['approved', 'investigational']",1,1,0,0
4982,Rimtuzalcap,DB16733,#N/A,['investigational'],0,0,0,0
4983,Rindopepimut,DB05374,MESH:C558237,['investigational'],0,0,0,0
4984,Riociguat,DB08931,MESH:C542595,['approved'],1,0,0,0
4985,Ripasudil,DB13165,MESH:C584679,['experimental'],0,0,0,0
4986,Ripretinib,DB14840,#N/A,['approved'],1,1,0,0
4987,Risankizumab,DB14762,#N/A,"['approved', 'investigational']",1,0,0,0
4988,Risedronic acid,DB00884,MESH:D000068296,"['approved', 'investigational']",1,1,0,0
4989,Risperidone,DB00734,MESH:D018967,"['approved', 'investigational']",1,1,0,0
4990,Ritanserin,DB12693,MESH:D016713,['investigational'],0,0,0,0
4991,Ritodrine,DB00867,MESH:D012312,"['approved', 'investigational']",1,1,0,0
4992,Ritonavir,DB00503,MESH:D019438,"['approved', 'investigational']",1,1,0,0
4993,Rituximab,DB00073,#N/A,['approved'],1,0,0,0
4994,Rivanicline,DB05855,#N/A,['investigational'],0,0,0,0
4995,Rivaroxaban,DB06228,MESH:D000069552,['approved'],1,1,0,0
4996,Rivastigmine,DB00989,MESH:D000068836,"['approved', 'investigational']",1,1,0,0
4997,Rivenprost,DB16315,#N/A,['investigational'],0,0,0,0
4998,Rizatriptan,DB00953,MESH:C093622,['approved'],1,0,0,0
4999,Robalzotan,DB06538,MESH:C108607,['investigational'],0,0,0,0
5000,Rocaglamide,DB15495,MESH:C107772,['experimental'],0,0,0,0
5001,Rociverine,DB13581,MESH:C021082,['experimental'],0,0,0,0
5002,Rocuronium,DB00728,MESH:D000077123,['approved'],1,0,0,0
5003,Rofecoxib,DB00533,MESH:C116926,"['approved', 'investigational', 'withdrawn']",1,1,0,0
5004,Roflumilast,DB01656,MESH:C424423,['approved'],1,1,1,0
5005,Rolapitant,DB09291,MESH:C578834,"['approved', 'investigational']",1,0,0,0
5006,Rolicyclidine,DB01549,C020925,"['experimental', 'illicit']",0,0,0,0
5007,Rolipram,DB01954,MESH:D020889,['investigational'],0,1,0,0
5008,Rolofylline,DB12670,MESH:C073525,['investigational'],0,0,0,0
5009,Romidepsin,DB06176,MESH:C087123,"['approved', 'investigational']",1,1,0,0
5010,Romilkimab,DB16318,#N/A,['investigational'],0,0,0,0
5011,Romiplostim,DB05332,MESH:C488777,['approved'],1,0,0,0
5012,Romosozumab,DB11866,#N/A,"['approved', 'investigational']",1,0,0,0
5013,Ronacaleret,DB05255,MESH:C561716,['investigational'],0,0,0,0
5014,Ropeginterferon alfa-2b,DB15119,#N/A,"['approved', 'investigational']",1,0,0,0
5015,Ropinirole,DB00268,MESH:C046649,"['approved', 'investigational']",1,1,0,0
5016,Ropivacaine,DB00296,MESH:D000077212,['approved'],1,1,0,0
5017,Rosiglitazone,DB00412,MESH:D000077154,"['approved', 'investigational']",1,1,0,0
5018,Rosuvastatin,DB01098,MESH:D000068718,['approved'],1,1,0,0
5019,Rotigotine,DB05271,MESH:C047508,['approved'],1,0,0,0
5020,Roxadustat,DB04847,MESH:C584543,"['approved', 'investigational']",1,0,0,0
5021,Roxatidine acetate,DB08806,MESH:C053742,['experimental'],0,0,0,0
5022,Roxithromycin,DB00778,MESH:D015575,"['approved', 'investigational', 'withdrawn']",1,1,0,0
5023,Rozrolimupab,DB05209,#N/A,['investigational'],0,0,0,0
5024,Rubitecan,DB06159,MESH:C079905,['investigational'],0,1,0,0
5025,Rucaparib,DB12332,MESH:C531549,"['approved', 'investigational']",1,1,0,0
5026,Rufinamide,DB06201,MESH:C079703,['approved'],1,0,0,0
5027,Rupatadine,DB11614,MESH:C103639,['approved'],1,0,0,0
5028,Ruplizumab,DB06475,#N/A,['investigational'],0,0,0,0
5029,Rurioctocog alfa pegol,DB16007,#N/A,"['approved', 'experimental']",1,0,0,0
5030,Rutin,DB01698,MESH:D012431,"['approved', 'experimental', 'investigational']",1,1,0,0
5031,Ruxolitinib,DB08877,MESH:C540383,['approved'],1,1,0,0
5032,"S,S'-(1,3-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea",DB03910,#N/A,['experimental'],0,0,0,0
5033,"S,S'-(1,4-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea",DB02141,#N/A,['experimental'],0,0,0,0
5034,"S,S-(2-Hydroxyethyl)Thiocysteine",DB04530,#N/A,['experimental'],0,0,0,0
5035,"S-(2,4-dinitrophenyl)glutathione",DB02458,MESH:C030190,['experimental'],0,1,0,0
5036,S-(2-oxo)pentadecylcoa,DB02271,#N/A,['experimental'],0,0,0,0
5037,S-(4-BROMOBENZYL)CYSTEINE,DB08370,#N/A,['experimental'],0,0,0,0
5038,S-(4-nitrobenzyl)glutathione,DB03686,MESH:C038391,['experimental'],0,0,0,0
5039,S-(D-Carboxybutyl)-L-Homocysteine,DB02337,#N/A,['experimental'],0,0,0,0
5040,S-(Dimethylarsenic)Cysteine,DB03963,#N/A,['experimental'],0,0,0,0
5041,S-(Methylmercury)-L-Cysteine,DB02750,#N/A,['experimental'],0,0,0,0
5042,S-(N-hydroxy-N-bromophenylcarbamoyl)glutathione,DB03889,MESH:C401205,['experimental'],0,0,0,0
5043,S-(N-hydroxy-N-iodophenylcarbamoyl)glutathione,DB03330,#N/A,['experimental'],0,0,0,0
5044,S-2-(Boronoethyl)-L-Cysteine,DB03731,#N/A,['experimental'],0,0,0,0
5045,S-23,DB07419,C031333,['experimental'],0,0,0,0
5046,S-3-(4-FLUOROPHENOXY)-2-HYDROXY-2-METHYL-N-[4-NITRO-3-(TRIFLUOROMETHYL)PHENYL]PROPANAMIDE,DB07769,#N/A,['experimental'],0,0,0,0
5047,S-4-Nitrobutyryl-CoA,DB03245,#N/A,['experimental'],0,0,0,0
5048,S-777469,DB16321,#N/A,['investigational'],0,0,0,0
5049,S-Acetyl-Cysteine,DB02039,#N/A,['experimental'],0,0,0,0
5050,S-Benzylcysteine,DB04531,MESH:C002206,['experimental'],0,0,0,0
5051,S-Ethyl-N-Phenyl-Isothiourea,DB03707,#N/A,['experimental'],0,0,0,0
5052,S-Ethyl-N-[4-(Trifluoromethyl)Phenyl]Isothiourea,DB02991,#N/A,['experimental'],0,0,0,0
5053,S-Ethylisothiourea,DB02234,MESH:C007687,['experimental'],0,1,0,0
5054,S-Hexylglutathione,DB04132,MESH:C033550,['experimental'],0,0,0,0
5055,S-Hydroxycysteine,DB01915,#N/A,['experimental'],0,0,0,0
5056,S-Hydroxymethyl Glutathione,DB04153,#N/A,['experimental'],0,0,0,0
5057,S-Isopropyl-Isothiourea,DB04018,#N/A,['experimental'],0,0,0,0
5058,"S-METHYL-4,5,6,7-TETRABROMO-BENZIMIDAZOLE",DB04720,#N/A,['experimental'],0,0,0,0
5059,S-Mercaptocysteine,DB02761,MESH:C060197,['experimental'],0,0,0,0
5060,S-Methyl glutathione,DB04701,MESH:C017514,['experimental'],0,0,0,0
5061,S-Methylcysteine,DB02216,MESH:C008425,['experimental'],0,0,0,0
5062,S-NONYL-CYSTEINE,DB07849,#N/A,['experimental'],0,0,0,0
5063,S-P-Nitrobenzyloxycarbonylglutathione,DB03130,#N/A,['experimental'],0,0,0,0
5064,"S-[(1-Hydroxy-2,2,5,5-tetramethyl-2,5-dihydro-1H-pyrrol-3-yl)methyl] methanesulfonothioate",DB08217,#N/A,['experimental'],0,0,0,0
